unit_id,connection_type,technology,tier,rsp,state_or_territory,is_this_service_impaired,is_this_service_underperforming,gateway_mac,All hour trimmed mean download speed,All hour minimum download speed,All hour maximum download speed,Busy hour trimmed mean download speed,Busy hour minimum download speed,Busy hour maximum download speed,All hour trimmed mean upload speed,All hour minimum upload speed,All hour maximum upload speed,Busy hour trimmed mean upload speed,Busy hour minimum upload speed,Busy hour maximum upload speed,All hour trimmed mean latency,All hour minimum latency,All hour maximum latency,Busy hour trimmed mean latency,Busy hour minimum latency,Busy hour maximum latency,Average daily outages
6986317,NBN,Fibre to the Premises,250/25 Mbps,Superloop,VIC,FALSE,FALSE,E03Fxxxxxx,249.98,168.64,257.44,240.84,168.64,255.77,19.29,16.33,21.56,20.21,19.21,20.98,1.75,1.38,15.49,2.43,1.6,15.49,0.5
4114253,NBN,Fibre to the Node,50/20 Mbps,TPG,NSW,FALSE,FALSE,C471xxxxxx,46.32,37.76,46.76,45.78,37.76,46.73,9.78,9.29,11.06,9.86,9.38,11.06,7.7,7.56,10.28,7.76,7.56,9.01,0
45564753,NBN,Fibre to the Node,50/20 Mbps,Aussie Broadband,WA,FALSE,FALSE,E0B9xxxxxx,47.31,23.15,47.71,46.76,23.15,47.66,10.52,2.73,10.96,10.47,8.05,10.93,6.05,5.41,46.65,7.62,5.54,46.65,0
2512721,NBN,Fibre to the Premises,250/100 Mbps,Aussie Broadband,VIC,FALSE,FALSE,E411xxxxxx,269.63,71.63,276.07,266.36,71.63,275.43,86.97,28.82,91.2,86.7,76.4,89.29,6.72,6.44,37.74,7.78,6.46,37.74,0.1
21854289,NBN,Fibre to the Node,50/20 Mbps,Superloop,WA,FALSE,FALSE,34DAxxxxxx,51.25,6.57,53.11,50.34,8.31,52.99,18.23,13.84,18.97,18.22,14.77,18.92,9.91,8.02,129.9,18.23,8.3,128.65,0.13
54368849,NBN_FW,Fixed Wireless,Fixed Wireless Plus,,NSW,FALSE,FALSE,BC30xxxxxx,32.3,7.52,59.67,24.37,8.2,49.43,2.67,0.85,5.59,2.49,1.34,3.7,34.87,30.85,52.29,36.64,31.6,52.29,0.72
4114257,NBN,Fibre to the Premises,50/20 Mbps,iiNet,QLD,FALSE,FALSE,1013xxxxxx,53.21,37.34,53.57,53.06,48.1,53.56,18.84,18.38,18.9,18.81,18.54,18.87,4.91,4.61,126.09,8.69,4.62,126.09,0
2565205,NBN,Fibre to the Node,50/20 Mbps,TPG,QLD,FALSE,FALSE,68FFxxxxxx,38.42,29.42,38.91,37.99,31.02,38.86,18.84,17.43,18.94,18.79,18.16,18.89,6.49,6.41,10.11,6.66,6.43,10.11,0.17
48464213,NBN,Fibre to the Node,50/20 Mbps,iiNet,VIC,FALSE,FALSE,D807xxxxxx,48.29,47.93,48.61,48.29,47.93,48.51,17.76,17.4,17.95,17.77,17.6,17.87,6.14,6.06,6.4,6.15,6.1,6.24,0
24029525,NBN,HFC,100/40 Mbps,Aussie Broadband,VIC,FALSE,FALSE,F09Fxxxxxx,98.09,26.97,108.89,98.44,29.34,108.89,32.31,0.92,36.96,30.2,9.33,36.36,12.52,8.05,43.89,15.24,9.02,37.01,0.08
2211157,NBN,Fibre to the Premises,100/40 Mbps,Optus,NSW,FALSE,FALSE,B07Fxxxxxx,108.89,89.86,110.7,108.04,89.86,109.74,37.93,35.94,38.08,37.9,37.62,38.07,7.22,6.63,19.65,7.28,6.63,11.24,0.03
48758613,NBN,Fibre to the Premises,100/20 Mbps,Other RSPs,TAS,FALSE,FALSE,76ACxxxxxx,101.68,89.27,104.54,100.81,89.27,104.14,18.05,16.99,18.29,18.04,17.73,18.2,17.14,16.67,18.1,17.18,16.84,17.52,0.77
2521433,NBN,Fibre to the Node,100/40 Mbps,Optus,NSW,TRUE,FALSE,6466xxxxxx,89.31,82.17,90.84,88.87,82.17,90.79,37.84,37.2,38.13,37.82,37.27,38.06,8.86,6.87,11.73,8.73,6.98,11.68,0
24028761,NBN,HFC,100/20 Mbps,Dodo & iPrimus,NSW,FALSE,FALSE,206Dxxxxxx,101.67,6.45,106.68,99.95,77.51,106.52,18.69,14.7,18.91,18.5,14.7,18.89,9.87,8.68,33.45,11.77,9.21,32.09,0
2219353,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,NT + SA,FALSE,FALSE,0000xxxxxx,880.86,266.7,934.41,833.07,266.7,933.5,45.74,30.18,46.29,45.77,41.64,46.24,11.82,11.62,21.13,12.29,11.62,21.13,0.07
2565211,NBN,Fibre to the Premises,100/40 Mbps,Telstra,WA,FALSE,FALSE,D435xxxxxx,108.3,53.76,110.37,106.59,71.88,110.37,37.94,37.33,38.02,37.93,37.73,38,2.25,1.96,5.81,2.32,1.98,2.8,0
1027932,NBN,Fibre to the Node,100/20 Mbps,Telstra,NSW,FALSE,FALSE,BC30xxxxxx,108.06,57.88,109.58,105.1,57.88,109.58,18.97,4.14,19.04,18.94,18.67,19.01,8.07,7.39,8.94,8.12,7.42,8.8,0.77
1188445,NBN,Fibre to the Premises,100/20 Mbps,iiNet,VIC,FALSE,FALSE,1013xxxxxx,107.74,85.46,108.54,107.11,85.46,108.41,18.18,17.84,18.29,18.16,17.91,18.25,7.13,6.9,7.89,7.19,7.04,7.89,0
23580765,NBN,Fibre to the Premises,25/5 Mbps,Dodo & iPrimus,WA,FALSE,FALSE,F823xxxxxx,26.24,15.57,26.66,26.28,19.29,26.66,4.71,4.46,4.89,4.69,4.57,4.78,3.88,3.44,12.04,4.9,3.5,11.42,0.1
47507805,NBN,Fibre to the Curb,100/40 Mbps,Superloop,VIC,FALSE,FALSE,3091xxxxxx,93.88,75.35,97.51,93.92,84.93,96.08,36.41,27.07,36.69,35.74,33.29,36.56,6.46,5.32,54.64,10.8,5.74,37.6,0
1028704,NBN,Fibre to the Premises,50/20 Mbps,Telstra,TAS,FALSE,FALSE,BC30xxxxxx,54.35,24.65,55.35,53.77,24.65,55.19,18.3,17.99,18.39,18.28,18.1,18.35,12.8,11.45,33.76,12.67,11.48,22.15,0.37
4329569,NBN,Fibre to the Node,12/1 Mbps,TPG,QLD,FALSE,FALSE,3C67xxxxxx,12.46,6.67,12.68,12.36,8.8,12.64,1.04,0.72,1.17,1.01,0.73,1.11,18.4,18.02,23.91,18.65,18.14,22.61,0.1
6432353,NBN,Fibre to the Node,50/20 Mbps,MyRepublic,VIC,FALSE,FALSE,1013xxxxxx,54.33,47.68,55.28,54.13,52,54.71,18.96,18.46,19.03,18.95,18.85,19.01,19.26,18.41,39.51,20.91,18.41,32.12,0
24329313,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,NT + SA,FALSE,FALSE,E263xxxxxx,491.52,13.83,914.22,346.39,13.83,739.89,45.21,26.05,45.84,43.09,26.05,45.77,14.43,13.78,69.23,18.85,13.78,69.23,0.03
45564769,NBN,Fibre to the Curb,100/40 Mbps,Aussie Broadband,QLD,FALSE,FALSE,B4FBxxxxxx,101.4,62.64,102.12,99.07,62.64,102.01,37.88,30.98,38,37.63,32.17,37.96,8.46,8.32,13.07,8.71,8.38,13.07,3.67
23580769,NBN,HFC,250/25 Mbps,TPG,VIC,FALSE,FALSE,A4CAxxxxxx,267.39,109.74,269.28,266.93,243.81,269.26,21.72,9.08,22.66,21.36,17.26,22.5,8.72,7.73,17.61,8.83,8.05,10.11,0.03
55105377,NBN,HFC,50/20 Mbps,TPG,VIC,FALSE,FALSE,D847xxxxxx,53.01,40.49,53.67,53.05,49.17,53.67,17.97,6.36,18.49,18.16,13.02,18.49,9.24,8.39,30.27,9.16,8.5,12.07,0.03
49470817,NBN,HFC,50/20 Mbps,Other RSPs,NSW,FALSE,FALSE,1013xxxxxx,53.03,39.15,54.88,52.04,39.15,54.72,18.71,0.35,18.88,18.68,18.12,18.81,9.44,8.3,17.63,10.06,9.04,12.06,0.23
2219363,NBN,Fibre to the Node,50/20 Mbps,iiNet,NT + SA,FALSE,FALSE,E0B9xxxxxx,53.13,47.33,53.6,52.86,48.58,53.59,17.38,14.55,17.7,17.37,17.11,17.54,17.21,14.41,21.94,17.44,16.24,21.64,0.1
1027940,NBN,Fibre to the Node,25/5 Mbps,Telstra,NSW,FALSE,FALSE,BC30xxxxxx,27.17,24.19,27.64,27.09,25.15,27.45,4.73,4.27,4.84,4.73,4.63,4.79,10.74,10.28,13.65,10.74,10.28,13.65,0
56963173,NBN,Fibre to the Node,50/20 Mbps,Other RSPs,VIC,FALSE,FALSE,AC9Exxxxxx,53.68,49.32,54.74,52.98,49.32,54.53,17.65,16.23,17.91,17.56,17.3,17.77,6.44,6.14,7.27,6.84,6.4,7.27,0
23084133,NBN,Fibre to the Node,12/1 Mbps,iiNet,ACT,FALSE,FALSE,E028xxxxxx,12.39,5.96,12.61,12.34,8.47,12.61,0.96,0.85,1.02,0.96,0.93,1.02,9.67,9.4,34.85,10.78,9.43,33.69,1.67
2521445,NBN,Fibre to the Node,50/20 Mbps,Telstra,QLD,FALSE,FALSE,20B0xxxxxx,53.94,29.27,55.49,53.11,29.27,54.89,18.98,16.36,19.28,18.94,18.78,19.15,6.17,6.04,12.76,6.41,6.1,12.76,0
39357029,NBN,Fibre to the Node,100/20 Mbps,Vodafone,NSW,FALSE,FALSE,20B0xxxxxx,92.58,80.81,93.55,92.1,80.81,93.55,18.9,15.93,19.07,18.91,18.72,19.02,9.69,8.31,36.73,11.27,8.34,36.73,0.07
6986597,NBN,Fibre to the Node,50/20 Mbps,Telstra,NSW,FALSE,FALSE,A491xxxxxx,53.76,42.26,55.31,53.76,45.72,55.3,18.91,16.11,19.45,18.9,16.11,19.16,9.08,8.33,23.04,9.12,8.38,12.47,0.87
55105381,NBN_FW,Fixed Wireless,Fixed Wireless Plus,,QLD,FALSE,FALSE,F8CAxxxxxx,47.56,5.75,82.13,33.35,5.75,80.98,5.48,1.51,9.99,4.11,1.73,6.37,39.49,36.47,44.21,40.01,37.51,44.21,0.14
2211175,NBN,Fibre to the Node,25/5 Mbps,Exetel,NSW,FALSE,FALSE,18F1xxxxxx,27.09,16.28,27.43,27.01,21.49,27.43,4.71,3.98,4.77,4.68,3.98,4.74,9.23,8.88,43.08,10.89,8.89,43.08,0
2227303,NBN,Fibre to the Premises,100/40 Mbps,TPG,NT + SA,FALSE,FALSE,A004xxxxxx,102.8,61.63,108.02,101.41,61.63,107.77,29.78,24.35,33.52,29.14,25.85,32.01,17.63,13.81,25.07,19.16,15.52,24.4,0.37
23084137,NBN,Fibre to the Premises,250/25 Mbps,Superloop,WA,FALSE,FALSE,76ACxxxxxx,256.48,247.15,257.6,256.47,249.52,257.11,23.68,23.06,23.75,23.67,23.39,23.73,3.48,2.58,5.44,3.53,2.65,5,0.23
53382761,NBN,Fibre to the Node,50/20 Mbps,Exetel,NSW,FALSE,FALSE,34DAxxxxxx,52.71,38.19,54.64,51.98,43.23,54.55,18.83,17.59,19.01,18.72,17.73,18.88,6.82,6.31,32.62,8.4,6.33,32.62,0.03
6986601,NBN,HFC,100/40 Mbps,Telstra,VIC,FALSE,FALSE,6AD7xxxxxx,104.48,16.23,109.46,102.06,16.23,109.46,35.43,11.95,36.65,33.96,11.95,36.51,9.43,8.06,37.88,10.22,8.97,13.29,0.07
24028777,NBN,Fibre to the Node,100/40 Mbps,Superloop,VIC,TRUE,FALSE,0C8Dxxxxxx,80.72,56.15,83.44,79.5,56.15,83.36,32.74,29.9,33.88,32.7,31.8,33.68,10.5,9.24,75.56,16.14,9.32,54.09,0
2211177,NBN,Fibre to the Node,25/10 Mbps,Aussie Broadband,NT + SA,FALSE,FALSE,18F1xxxxxx,26.75,18.18,27.48,26.45,18.18,27.37,7.89,6.44,8.29,7.83,7.24,8.18,17.36,15.99,26.31,17.64,16.99,24.33,0.07
1027946,NBN,Fibre to the Node,50/20 Mbps,Telstra,NSW,FALSE,FALSE,BC30xxxxxx,49.97,25.13,51.71,49.56,38.09,51.64,17.07,15.25,18.6,16.89,15.73,18.36,7.02,6.66,9.66,7.19,6.81,8.58,0.04
24029293,NBN,Fibre to the Node,100/40 Mbps,Telstra,QLD,TRUE,TRUE,A491xxxxxx,29.41,15.63,32.14,28.84,18.81,32.07,7.92,2.68,9.12,7.86,6.33,9.01,13.61,11.83,25.79,14.11,12.01,25.79,0.03
2211183,NBN,HFC,50/20 Mbps,MyRepublic,VIC,FALSE,FALSE,1013xxxxxx,54.18,27.57,54.81,53.65,39.29,54.71,18.92,1.14,19.04,18.93,18.34,19.03,23.28,20.63,27.16,23.6,23.18,26.92,0.03
1188465,NBN,Fibre to the Curb,50/20 Mbps,Optus,VIC,FALSE,FALSE,346Bxxxxxx,53.49,5.04,55.23,51.99,5.04,54.71,15.77,4.81,18.33,16.21,5.4,18.14,7.57,7.12,16.45,7.7,7.13,11.3,0.17
2565233,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,WA,FALSE,TRUE,18F1xxxxxx,510.22,410.51,540.5,511.27,471.1,540.5,46.99,45.34,47.12,46.98,46.83,47.11,2.43,2.15,4.42,2.52,2.21,3.97,0.03
54368881,NBN_FW,Fixed Wireless,Fixed Wireless Plus,,QLD,FALSE,FALSE,A491xxxxxx,65.82,24.54,72.33,64.83,40.78,71.9,9.11,5.36,10.03,9.12,6.2,9.94,45.77,36.38,57.2,45.86,38.28,54.67,0
2219377,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,ACT,FALSE,TRUE,76ACxxxxxx,561.69,203.99,604.48,548.42,216.93,594.27,46.82,39.82,47.11,46.38,42.8,47.04,5.64,5.48,8.52,5.7,5.49,6.5,0
1194611,NBN,Fibre to the Curb,50/20 Mbps,Telstra,NSW,FALSE,FALSE,A491xxxxxx,53.09,33.23,55.39,52.45,40.87,55.14,18.91,17.88,19.04,18.83,17.88,19,13.74,13.23,18.39,13.82,13.26,15.34,0
56962933,NBN,Fibre to the Premises,250/25 Mbps,Telstra,NSW,FALSE,TRUE,A491xxxxxx,94.09,90.11,94.51,93.96,90.11,94.39,23.51,22.33,23.76,23.49,23.34,23.56,3.81,3.33,4.26,3.89,3.37,4.26,0
5071733,NBN,Fibre to the Curb,100/20 Mbps,Aussie Broadband,NSW,FALSE,FALSE,F8CAxxxxxx,101.87,92.2,103.77,101.65,92.2,102.95,18.97,18.71,19.02,18.97,18.91,19.01,8.74,8.36,15.87,9.18,8.49,13.14,0.13
1028726,NBN,Fibre to the Premises,250/25 Mbps,Telstra,TAS,FALSE,FALSE,20B0xxxxxx,269.33,226.28,275.03,267.24,226.28,272.34,22.75,21.05,22.99,22.75,21.77,22.96,14.64,13.34,17.54,14.72,13.41,17.54,0.03
1195127,NBN,Fibre to the Node,50/20 Mbps,iiNet,TAS,FALSE,FALSE,E0B9xxxxxx,53.57,35.85,54,53.57,52.24,54,17.63,16.87,17.84,17.6,17.35,17.76,16.46,16.26,19.21,16.7,16.35,19.21,0.27
55187577,NBN,Fibre to the Curb,100/40 Mbps,Optus,NSW,FALSE,FALSE,1006xxxxxx,100.61,74.98,102.25,100.87,90.56,102.25,37.42,34.96,38.06,37.33,34.96,38.06,7.72,6.58,13.37,7.85,7.01,11.06,0
48464249,NBN_FW,Fixed Wireless,Fixed Wireless Plus,,TAS,FALSE,FALSE,20B0xxxxxx,30.43,5.54,60.93,18.24,6.69,44.7,3.08,0.64,6.19,1.99,0.64,4.28,46.97,44.2,71.14,47.26,45.76,49.2,0.11
6986617,NBN,Fibre to the Node,50/20 Mbps,Aussie Broadband,QLD,TRUE,FALSE,F8CAxxxxxx,40.17,13.09,41.45,39.76,13.09,40.61,17.23,15.94,18.88,17.24,16.55,18.62,24.89,24.16,28.29,25.15,24.18,28.29,0.17
2219387,NBN,Fibre to the Node,100/40 Mbps,TPG,ACT,TRUE,FALSE,68FFxxxxxx,82.22,69.35,87.4,82.36,69.35,87.35,31.98,29.62,32.78,31.91,29.62,32.78,11.62,9.58,14.21,11.67,9.58,14.21,0.07
40206461,NBN,Fibre to the Curb,100/40 Mbps,TPG,VIC,FALSE,FALSE,A491xxxxxx,99.57,84.82,101.11,99.6,93.38,101.08,36.17,33.68,36.35,36.17,35,36.33,4.96,4.76,19.85,4.96,4.84,5.35,0.4
2992253,NBN,Fibre to the Premises,100/40 Mbps,Optus,NT + SA,FALSE,FALSE,DCEFxxxxxx,92.96,67.84,94.32,91.27,67.84,93.94,33.48,27.07,34.45,33.4,31.26,34.45,66.69,42.52,94.38,67.05,42.61,93.97,0.1
2211197,NBN,Fibre to the Node,50/20 Mbps,Exetel,NSW,FALSE,FALSE,20E8xxxxxx,54,41.56,54.69,53.69,46.81,54.55,18.85,18.32,18.95,18.85,18.72,18.92,8.48,8.3,37.52,9.87,8.32,31.36,0
2210943,NBN,Fibre to the Premises,100/40 Mbps,Optus,VIC,FALSE,FALSE,244Bxxxxxx,107.34,41.87,108.73,104.98,41.87,108.66,36.1,29.66,36.29,35.93,32.43,36.22,2.34,1.51,89.14,4.19,1.56,58.96,0.03
26489985,NBN_FW,Fixed Wireless,25/5 Mbps,,NT + SA,FALSE,FALSE,001Dxxxxxx,21.78,4.95,26.43,18.35,4.95,26.41,3.54,0.77,4.6,2.51,0.77,4.35,45.48,42.35,88.11,48.39,43.49,88.11,0
2512769,NBN,Fibre to the Premises,100/40 Mbps,Exetel,NSW,FALSE,FALSE,788Axxxxxx,106.46,64.77,108.89,105.19,84.14,108.89,37.6,34.61,37.7,37.54,36.95,37.67,3.47,3.02,42.43,5.23,3.07,42.43,0.1
27351425,NBN,HFC,50/20 Mbps,TPG,WA,FALSE,FALSE,50D4xxxxxx,52.67,40,53.8,52.74,40,53.76,18.77,18.18,19.01,18.79,18.56,18.93,9.08,8.55,12.73,9.21,8.8,10.53,0.27
1195141,NBN,Fibre to the Node,50/20 Mbps,Aussie Broadband,VIC,FALSE,FALSE,704Fxxxxxx,50.66,15.09,54.15,51.59,43.99,53.74,17.37,11.4,17.81,17.44,16.37,17.75,7.4,6.45,37.39,7.89,6.58,17.6,0.1
23084165,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,QLD,FALSE,TRUE,A004xxxxxx,508.85,87.84,550.68,497.57,87.84,545.04,47.34,43.39,47.49,47.01,43.39,47.45,3.47,2.97,11.42,3.71,3.01,11.42,0
23486853,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,NSW,FALSE,FALSE,265Axxxxxx,913.89,555.97,939.33,901.59,555.97,938.3,47.34,45.42,47.47,47.26,46.33,47.45,3.9,2.6,13.5,4.28,2.6,9.23,0.23
30048389,NBN,HFC,100/40 Mbps,Vodafone,QLD,FALSE,FALSE,20B0xxxxxx,93.04,77.98,93.83,92.72,77.98,93.83,37.37,25.16,38.14,37.26,33.43,37.9,12.22,9.98,38.22,12.68,10.55,21.69,0
2210949,NBN,Fibre to the Premises,100/40 Mbps,MyRepublic,VIC,FALSE,FALSE,7C5Axxxxxx,109.22,87.88,110.01,109.21,100.69,110.01,39.1,37.18,41.48,39.15,37.5,41.48,16.07,14.25,38.75,19.56,14.33,38.75,0
2219397,NBN,Fibre to the Premises,250/25 Mbps,Telstra,NT + SA,FALSE,FALSE,D435xxxxxx,268.93,175.84,274.39,267.54,200.93,274.06,22.78,20.99,22.96,22.78,22.55,22.93,12.78,10.18,18.24,12.61,10.18,15.61,0
1188487,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,VIC,FALSE,FALSE,38D5xxxxxx,919.2,513.57,936.98,889.4,513.57,936.5,45.65,42.07,46.05,45.75,44.33,45.97,3.55,3.12,19.83,4.8,3.31,15.34,0.07
55458185,NBN,Fibre to the Node,50/20 Mbps,TPG,ACT,FALSE,TRUE,3C7Cxxxxxx,28.89,17.94,29.62,28.36,17.94,29.58,11.12,9.81,12.04,11.17,10.53,11.88,11.07,10.77,18.49,11.16,10.77,13.92,0.07
1195145,NBN,Fibre to the Node,50/20 Mbps,Telstra,VIC,FALSE,FALSE,1013xxxxxx,54.47,38.57,55.38,54.28,40.42,55.21,18.24,16.98,18.42,18.2,16.98,18.35,6.98,6.64,16.25,7.15,6.73,16.25,0
45564809,NBN,HFC,100/40 Mbps,Optus,VIC,FALSE,TRUE,B4FBxxxxxx,66.79,8.41,72.38,65.29,39.69,71.78,16.92,0.09,17.82,16.93,0.14,17.77,12.09,9.85,17.33,12.29,9.85,14.85,0.17
29843337,NBN,Fibre to the Node,25/10 Mbps,Aussie Broadband,WA,FALSE,FALSE,2C30xxxxxx,27.01,16.22,27.56,26.9,16.22,27.55,6.88,5.62,7.31,6.88,6.6,6.93,8.4,8.09,66.87,9.44,8.09,27.55,0.07
21854345,NBN,Fibre to the Premises,250/25 Mbps,iiNet,WA,FALSE,FALSE,A491xxxxxx,270.19,230.03,272.06,269.35,244.14,272.06,23.56,22.96,24.24,23.52,23.2,23.82,3.59,2.47,6.74,3.78,2.48,6.74,0.1
53382793,NBN,HFC,50/20 Mbps,Optus,VIC,FALSE,FALSE,083Exxxxxx,54.48,36.65,55.22,54.25,36.65,55.22,18.22,17.57,18.53,18.24,17.78,18.53,10.67,10.02,20.41,10.79,10.35,14.14,0.07
6986377,NBN,Fibre to the Node,100/40 Mbps,iiNet,VIC,TRUE,FALSE,E028xxxxxx,79.09,38.08,82.24,78.61,45.67,82.24,31.31,29.08,31.98,31.27,29.7,31.83,7.92,7.65,11.22,8.26,7.74,11.22,0.1
49470857,NBN,Fibre to the Node,100/40 Mbps,TPG,QLD,FALSE,FALSE,CC40xxxxxx,96.61,62.01,97.77,96.3,62.01,97.74,35.61,32.18,35.83,35.6,35.3,35.72,28.46,26.05,29.07,28.42,27.22,29.07,0
1028746,NBN,Fibre to the Node,100/40 Mbps,iiNet,NSW,TRUE,FALSE,1013xxxxxx,91.24,71.27,91.75,90.64,71.27,91.71,31.07,30.44,31.56,31.08,30.44,31.51,8.81,5.79,22.71,8.93,7.38,14.59,0
1195147,NBN,Fibre to the Node,50/20 Mbps,iiNet,NSW,FALSE,FALSE,A491xxxxxx,53.71,30.04,54.03,53.69,52.24,53.92,18.62,8.77,19.06,18.63,18.17,18.87,6.56,6.48,10.8,6.64,6.48,8.87,0
2992267,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,QLD,FALSE,FALSE,703Axxxxxx,886.63,300.46,935.33,858.59,300.46,935.33,46.99,37.52,47.52,47.15,46.33,47.43,16.54,16.38,122.63,17.12,16.49,29.03,0
2521485,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,QLD,FALSE,FALSE,6238xxxxxx,925.57,757.97,938.01,903.72,772.93,936.47,47.4,45.93,47.47,47.38,47.01,47.44,3.14,3.06,4.65,3.23,3.06,4.65,0.17
50834829,NBN_FW,Fixed Wireless,Fixed Wireless Plus,,VIC,FALSE,FALSE,9C3Dxxxxxx,16.17,3.04,78.13,8.55,3.04,29.22,1.1,0.22,2.67,0.78,0.53,1.24,41.24,37.92,56.95,41.84,39.42,52.54,0.07
4191117,NBN,Fibre to the Node,75/20 Mbps,Aussie Broadband,QLD,FALSE,FALSE,E8DFxxxxxx,75.34,65.31,76.1,75.04,65.31,76.1,18.97,18.84,19.16,18.96,18.91,19.08,5.98,5.87,20.02,6.3,5.97,10.9,0.24
1188495,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,VIC,FALSE,FALSE,C412xxxxxx,866.77,213.42,909.47,849.92,430.67,909.47,45.28,34.37,46.84,44.88,34.37,45.55,2.22,2.1,2.76,2.24,2.14,2.56,0
2521487,NBN,Fibre to the Node,50/20 Mbps,iiNet,QLD,FALSE,FALSE,50C7xxxxxx,51.88,41.93,53.78,51.46,41.93,53.72,18.83,18.33,18.94,18.83,18.66,18.93,5.63,5.45,11.3,5.95,5.47,11.3,0.04
1354383,NBN,Fibre to the Curb,50/20 Mbps,Optus,NSW,FALSE,FALSE,44D4xxxxxx,52.58,5.34,55.36,53.06,43.13,55.09,18.62,17.14,18.91,18.64,18.45,18.91,9.49,8.42,90.99,8.95,8.42,9.77,0
2219407,NBN,Fibre to the Premises,100/40 Mbps,MyRepublic,NT + SA,FALSE,FALSE,E0B9xxxxxx,107.96,95.93,109.4,107.26,97.43,109.37,37.86,35.14,38.02,37.89,37.78,37.98,22.6,22.26,31.36,22.71,22.33,28.52,0
23989137,NBN,HFC,50/20 Mbps,Optus,VIC,FALSE,FALSE,5078xxxxxx,53.95,18.19,54.55,52.8,18.19,54.55,17.91,9.31,18.41,17.91,15.18,18.35,9.47,7.84,84.6,13.01,8.34,84.6,0.07
4991121,NBN,HFC,50/20 Mbps,Optus,QLD,FALSE,FALSE,E4F4xxxxxx,46.97,33.38,47.87,46.76,39.85,47.79,18.92,9.54,19.19,18.86,17.15,19.17,11.09,8.95,14.21,11.33,9.13,14.21,0
28131217,NBN_FW,Fixed Wireless,25/5 Mbps,,VIC,FALSE,FALSE,E0B9xxxxxx,24.81,16.08,26.56,23.96,16.08,26.56,4.15,1.91,4.64,3.81,1.91,4.55,48.31,45.49,52.44,49.08,45.49,52.44,0.12
1196433,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,VIC,FALSE,FALSE,2CC8xxxxxx,915.88,540.45,928.07,908.15,540.45,927.86,44.44,41.06,45.54,44.3,41.06,45.54,2.07,1.96,38.79,2.1,1.97,2.41,0.93
4191121,NBN very high speed services,Fibre to the Premises,500-990/50 Mbps,,NSW,FALSE,FALSE,0011xxxxxx,883.34,409.49,928.67,870.09,499.34,928.67,46.05,28.36,47.18,45.56,41.93,47.11,5.74,4.99,10.65,6.15,5.04,10.65,0.1
1195155,NBN,Fibre to the Node,50/20 Mbps,Optus,NSW,FALSE,FALSE,44ADxxxxxx,53.65,30.75,55,53.81,49.28,54.85,18.91,17.99,19.13,18.82,18.02,19.02,8.56,7.53,12.05,8.55,7.55,11.5,0.03
2211219,NBN,Fibre to the Premises,100/40 Mbps,MyRepublic,NSW,FALSE,FALSE,1013xxxxxx,109.29,89.83,111.99,109.32,106.21,110.28,39.04,36.83,41.53,39.07,37.81,41.22,5.19,4.95,13.71,5.27,5,11.71,0.17
48666773,NBN,HFC,250/25 Mbps,Telstra,NT + SA,FALSE,FALSE,A491xxxxxx,268.26,117.51,274.92,262.26,117.51,273.1,22.68,3.47,22.98,22.67,21.44,22.98,18.57,15.57,26.66,18.73,16.02,24.62,0
1028760,NBN,Fibre to the Node,50/20 Mbps,Telstra,NSW,FALSE,FALSE,703Axxxxxx,39.81,25.32,47.79,38.82,25.82,47.13,18.69,11.59,19.06,18.75,18.23,18.95,7.75,7.38,8.49,7.8,7.46,8.49,0.03
4991129,NBN,Fibre to the Premises,50/20 Mbps,Telstra,QLD,FALSE,FALSE,A491xxxxxx,53.95,7.73,55.5,52.5,7.73,55.39,18.92,16.69,19.08,18.8,16.69,19.01,17.22,16.66,99.83,20.37,16.91,99.83,0
55458201,NBN,HFC,100/20 Mbps,Superloop,QLD,FALSE,FALSE,B4FBxxxxxx,94.23,34.9,105.72,91.73,34.9,104.2,18.67,12.27,19.03,18.21,12.27,19.03,11.57,9.52,73.33,15.69,10.27,55.56,0.03
54368921,NBN,HFC,100/40 Mbps,Optus,NSW,FALSE,FALSE,C0FDxxxxxx,107.17,84.31,109.57,105.18,84.31,109.17,37.49,25.43,37.91,37.44,34.32,37.71,9.18,8.08,31.7,11.09,8.45,31.7,0.1
21279129,NBN,Fibre to the Node,100/40 Mbps,iiNet,NT + SA,FALSE,FALSE,E0B9xxxxxx,98.69,69.74,99.87,97.64,69.74,99.82,35.25,30.67,35.92,35.31,34.65,35.78,18.34,15.62,22.98,18.84,15.94,22.98,0
55458205,NBN,HFC,50/20 Mbps,Telstra,QLD,FALSE,FALSE,A491xxxxxx,54.07,40.86,55.14,53.87,40.86,55.04,18.8,8.88,19.05,18.5,8.88,18.93,8.38,7.89,14.64,8.9,8.16,13.38,0.07
